Date,Open,High,Low,Close,Adj Close,Volume
2023-08-02,4913.399902,4937.950195,4821.250000,4832.100098,4793.145020,249850
2023-08-03,4837.000000,4913.649902,4806.000000,4826.299805,4787.391113,418377
2023-08-04,4830.000000,4864.200195,4700.000000,4712.000000,4674.013184,451353
2023-08-07,4743.549805,4743.549805,4665.000000,4670.100098,4632.450684,436583
2023-08-08,4670.100098,4698.000000,4637.100098,4650.149902,4612.661621,487053
2023-08-09,4650.500000,4689.799805,4616.100098,4666.549805,4628.929199,282034
2023-08-10,4670.000000,4708.399902,4628.799805,4636.600098,4599.220703,330123
2023-08-11,4636.600098,4650.000000,4581.600098,4599.049805,4561.973145,274197
2023-08-14,4576.000000,4633.700195,4541.000000,4616.700195,4579.481445,154258
2023-08-16,4577.000000,4615.000000,4559.750000,4600.600098,4563.511230,188763
2023-08-17,4576.049805,4668.450195,4576.049805,4657.850098,4620.299805,311184
2023-08-18,4649.549805,4649.549805,4595.299805,4615.549805,4578.340332,243546
2023-08-21,4603.000000,4629.950195,4592.799805,4610.850098,4573.678711,118491
2023-08-22,4617.950195,4636.549805,4601.649902,4628.399902,4591.086914,96290
2023-08-23,4640.000000,4666.350098,4619.000000,4660.750000,4623.176270,263771
2023-08-24,4689.000000,4727.100098,4574.450195,4630.149902,4592.822754,433867
2023-08-25,4624.000000,4646.899902,4569.750000,4584.049805,4547.094238,293384
2023-08-28,4586.500000,4620.000000,4586.000000,4600.450195,4563.362305,283469
2023-08-29,4615.000000,4671.000000,4605.049805,4664.549805,4626.945313,320941
2023-08-30,4688.950195,4720.799805,4661.600098,4675.000000,4637.311035,370694
2023-08-31,4675.000000,4703.049805,4602.200195,4613.799805,4576.604492,479472
2023-09-01,4622.399902,4699.000000,4619.000000,4668.450195,4630.814453,456071
2023-09-04,4683.000000,4689.399902,4622.399902,4637.149902,4599.766113,328037
2023-09-05,4639.000000,4735.000000,4635.350098,4701.600098,4663.696777,353620
2023-09-06,4701.500000,4710.000000,4666.700195,4683.799805,4646.040039,224928
2023-09-07,4679.000000,4725.000000,4655.000000,4717.200195,4679.171387,319934
2023-09-08,4717.200195,4784.600098,4702.700195,4759.549805,4721.179199,209769
2023-09-11,4779.000000,4810.000000,4763.000000,4806.399902,4767.651855,151600
2023-09-12,4843.950195,4849.850098,4762.600098,4820.600098,4781.737305,305478
2023-09-13,4820.000000,4843.000000,4800.250000,4808.299805,4769.536621,207142
2023-09-14,4814.950195,4858.000000,4787.549805,4844.500000,4805.444824,249498
2023-09-15,4894.899902,5149.000000,4893.000000,5130.500000,5089.139160,1689829
2023-09-18,5124.000000,5274.899902,5094.250000,5176.649902,5134.916992,804973
2023-09-20,5176.000000,5263.350098,5166.100098,5182.950195,5141.166504,622924
2023-09-21,5168.000000,5185.549805,5073.100098,5085.200195,5044.204590,640829
2023-09-22,5051.000000,5084.149902,4996.200195,5001.049805,4960.732422,498375
2023-09-25,5000.000000,5060.149902,4992.850098,5005.450195,4965.097656,539731
2023-09-26,5011.000000,5102.950195,5000.149902,5069.200195,5028.333496,450923
2023-09-27,5065.200195,5067.549805,5018.000000,5032.950195,4992.375488,257406
2023-09-28,5047.799805,5128.850098,4980.149902,5006.600098,4966.238281,580065
2023-09-29,5029.000000,5082.500000,5004.899902,5063.700195,5022.877930,248079
2023-10-03,5065.000000,5073.000000,4997.100098,5016.450195,4976.008789,464531
2023-10-04,5011.250000,5019.200195,4903.049805,4918.600098,4878.947266,256544
2023-10-05,4935.000000,5039.299805,4925.100098,5011.049805,4970.651855,657876
2023-10-06,5120.000000,5120.000000,4997.500000,5014.600098,4974.173340,279352
2023-10-09,4957.049805,5068.700195,4957.049805,5007.299805,4966.932129,244083
2023-10-10,5007.299805,5064.000000,5002.200195,5037.500000,4996.888672,307502
2023-10-11,5055.000000,5095.000000,5050.000000,5064.399902,5023.571777,575680
2023-10-12,5085.000000,5151.000000,5051.100098,5106.600098,5065.431641,472168
2023-10-13,5089.950195,5123.450195,5040.000000,5052.399902,5011.668457,387366
2023-10-16,5035.000000,5099.399902,5032.000000,5076.700195,5035.772949,158560
2023-10-17,5083.000000,5150.000000,5070.000000,5141.250000,5099.802246,318565
2023-10-18,5150.000000,5198.750000,5125.649902,5137.350098,5095.934082,360985
2023-10-19,5300.000000,5495.000000,5245.000000,5482.600098,5438.400879,2838352
2023-10-20,5450.000000,5510.000000,5436.899902,5489.299805,5445.046387,763919
2023-10-23,5453.049805,5493.399902,5395.049805,5405.399902,5361.822754,451167
2023-10-25,5385.000000,5423.950195,5332.299805,5347.299805,5304.190918,620266
2023-10-26,5333.850098,5347.450195,5236.000000,5259.350098,5216.950684,746266
2023-10-27,5265.000000,5423.700195,5265.000000,5373.549805,5330.229492,843465
2023-10-30,5388.000000,5397.750000,5275.000000,5308.899902,5266.100586,360967
2023-10-31,5340.000000,5366.149902,5292.600098,5314.049805,5271.208984,400987
2023-11-01,5305.000000,5449.500000,5305.000000,5344.350098,5301.265137,619765
2023-11-02,5383.899902,5392.850098,5285.000000,5318.399902,5275.524414,304362
2023-11-03,5357.000000,5377.049805,5316.600098,5368.950195,5325.666992,448715
2023-11-06,5380.000000,5427.500000,5377.100098,5406.850098,5363.261230,394137
2023-11-07,5406.850098,5445.000000,5405.299805,5419.000000,5375.313477,202689
2023-11-08,5434.000000,5435.250000,5381.250000,5397.600098,5354.085938,202145
2023-11-09,5421.799805,5455.000000,5382.149902,5418.899902,5375.213867,232773
2023-11-10,5409.950195,5427.049805,5349.049805,5392.049805,5348.580566,149325
2023-11-13,5435.000000,5439.799805,5395.549805,5425.200195,5381.463379,93497
2023-11-15,5525.000000,5555.000000,5461.100098,5536.700195,5492.064453,640468
2023-11-16,5520.000000,5583.299805,5496.950195,5550.899902,5506.149902,324712
2023-11-17,5556.899902,5674.950195,5479.350098,5631.500000,5586.100098,531539
2023-11-20,5610.049805,5675.950195,5606.000000,5650.149902,5604.599609,679425
2023-11-21,5640.500000,5707.350098,5640.000000,5685.950195,5640.111328,746193
2023-11-22,5680.000000,5764.899902,5661.299805,5751.549805,5705.182129,497403
2023-11-23,5800.000000,5945.000000,5783.100098,5925.250000,5877.481934,1118718
2023-11-24,5940.000000,5960.000000,5900.000000,5930.299805,5882.491211,297211
2023-11-28,5969.799805,6039.649902,5912.000000,5998.149902,5949.794434,380535
2023-11-29,6010.000000,6096.399902,5973.299805,6069.950195,6021.015625,406974
2023-11-30,6095.000000,6128.899902,6031.000000,6090.549805,6041.449219,501833
2023-12-01,6050.000000,6090.000000,6003.299805,6046.049805,5997.308105,439023
2023-12-04,6090.549805,6217.700195,6087.450195,6201.700195,6151.703613,359158
2023-12-05,6194.049805,6194.049805,6111.100098,6140.100098,6090.600098,565826
2023-12-06,6089.049805,6096.000000,5987.850098,6069.950195,6021.015625,699201
2023-12-07,6069.950195,6154.450195,6063.100098,6093.600098,6044.475098,427407
2023-12-08,6115.000000,6120.000000,6048.049805,6075.700195,6026.719238,233266
2023-12-11,6085.000000,6145.000000,6018.299805,6138.399902,6088.913574,175955
2023-12-12,6164.000000,6299.950195,6149.950195,6254.200195,6203.780273,810900
2023-12-13,6259.899902,6329.000000,6224.350098,6316.100098,6265.181152,373989
2023-12-14,6325.000000,6360.000000,6284.200195,6334.850098,6283.779785,419212
2023-12-15,6368.950195,6402.100098,6256.149902,6275.200195,6224.610840,553522
2023-12-18,6275.200195,6486.750000,6262.149902,6465.700195,6413.575195,851061
2023-12-19,6470.000000,6470.250000,6395.899902,6419.000000,6367.251465,377109
2023-12-20,6434.000000,6466.000000,6350.000000,6364.450195,6313.141602,385863
2023-12-21,6333.200195,6345.000000,6232.000000,6246.350098,6195.993652,397717
2023-12-22,6288.000000,6395.000000,6264.250000,6372.100098,6320.729492,237213
2023-12-26,6379.850098,6475.000000,6370.049805,6464.549805,6412.434082,302139
2023-12-27,6470.000000,6740.250000,6465.200195,6709.649902,6655.558105,1017894
2023-12-28,6709.649902,6738.649902,6666.000000,6703.299805,6649.259277,406228
2023-12-29,6729.950195,6833.950195,6666.000000,6797.250000,6742.452148,345626
2024-01-01,6770.000000,6795.500000,6682.049805,6701.100098,6647.077148,253274
2024-01-02,6711.000000,6736.799805,6560.950195,6665.049805,6611.317871,361379
2024-01-03,6644.049805,7059.850098,6604.000000,6986.500000,6930.176270,1256275
2024-01-04,7025.000000,7028.950195,6887.000000,6922.149902,6866.345215,619987
2024-01-05,6950.000000,7084.000000,6920.500000,6978.500000,6922.240723,659306
2024-01-08,7018.950195,7049.850098,6961.500000,6983.850098,6927.547852,312733
2024-01-09,7341.000000,7399.000000,7075.899902,7093.899902,7036.710449,2125908
2024-01-10,7125.000000,7139.950195,7020.000000,7053.750000,6996.884277,721432
2024-01-11,7090.000000,7324.899902,7075.000000,7298.850098,7240.008301,1031594
2024-01-12,7360.000000,7360.950195,7252.000000,7301.950195,7243.083496,434753
2024-01-15,7301.950195,7301.950195,7301.950195,7301.950195,7243.083496,0
2024-01-16,7339.000000,7356.149902,7244.000000,7293.950195,7235.147949,272181
2024-01-17,7112.000000,7210.000000,7081.000000,7165.950195,7108.180176,619338
2024-01-18,7148.000000,7189.250000,7071.149902,7083.600098,7026.493652,557084
2024-01-19,7138.799805,7180.000000,7105.000000,7136.549805,7079.016602,327976
2024-01-23,7075.000000,7210.000000,6936.549805,7095.899902,7038.694336,953921
2024-01-24,7075.100098,7237.000000,7028.200195,7212.850098,7154.701660,467134
2024-01-25,7360.000000,7625.149902,7210.000000,7597.500000,7536.250488,2065788
2024-01-29,7594.000000,7640.000000,7480.000000,7548.799805,7487.943359,457853
2024-01-30,7574.899902,7660.000000,7543.649902,7566.399902,7505.401367,266287
2024-01-31,7566.399902,7686.000000,7515.100098,7667.549805,7605.735840,336874
2024-02-01,7680.000000,7765.000000,7636.350098,7655.750000,7594.031250,394564
2024-02-02,7675.000000,7797.500000,7665.600098,7738.200195,7675.816406,197720
2024-02-05,7800.000000,7838.000000,7633.500000,7658.250000,7596.510742,252401
2024-02-06,7675.000000,7747.700195,7670.600098,7720.399902,7658.159668,131992
2024-02-07,7745.000000,7777.799805,7665.600098,7701.899902,7639.809082,159783
2024-02-08,7729.000000,7783.450195,7668.149902,7757.250000,7694.712891,282537
2024-02-09,7778.799805,7790.500000,7669.000000,7784.850098,7722.090332,173555
2024-02-12,7775.000000,7874.200195,7766.049805,7829.950195,7766.827148,219911
2024-02-13,7830.000000,7935.149902,7811.950195,7917.399902,7853.571777,258767
2024-02-14,7899.000000,8136.850098,7880.000000,8083.299805,8018.134277,513900
2024-02-15,8120.600098,8156.850098,8045.299805,8123.049805,8057.563477,394525
2024-02-16,8185.850098,8455.450195,8137.100098,8325.049805,8257.935547,938756
2024-02-19,8400.000000,8650.000000,8361.099609,8509.700195,8441.096680,1044959
2024-02-20,8505.000000,8505.000000,8238.700195,8295.200195,8228.326172,547082
2024-02-21,8300.000000,8376.849609,8205.000000,8232.250000,8165.883301,439817
2024-02-22,8260.000000,8550.000000,8220.000000,8498.450195,8429.937500,548486
2024-02-23,8497.500000,8531.000000,8401.049805,8436.950195,8368.933594,340749
2024-02-26,8458.799805,8547.950195,8375.000000,8448.000000,8379.894531,345968
2024-02-27,8460.000000,8490.000000,8383.500000,8463.500000,8395.269531,392445
2024-02-28,8470.000000,8486.650391,8071.850098,8188.649902,8122.634766,537728
2024-02-29,7997.399902,8143.500000,7890.000000,7909.350098,7845.586914,1042536
2024-03-01,7955.000000,8094.000000,7945.299805,8040.049805,7975.232910,399007
2024-03-04,8068.750000,8225.000000,8046.649902,8207.299805,8141.134277,410053
2024-03-05,8160.049805,8388.000000,8160.049805,8351.750000,8284.419922,615117
2024-03-06,8369.700195,8681.150391,8364.000000,8605.799805,8536.421875,959543
2024-03-07,8638.000000,8972.849609,8500.049805,8879.049805,8807.468750,1243547
2024-03-11,9023.450195,9025.000000,8630.000000,8659.400391,8589.589844,631957
2024-03-12,8636.950195,8699.950195,8475.250000,8527.700195,8458.952148,324864
2024-03-13,8527.700195,8617.200195,8296.950195,8384.900391,8317.303711,430048
2024-03-14,8330.500000,8400.000000,8202.049805,8383.549805,8315.963867,392634
2024-03-15,8384.799805,8432.099609,8110.000000,8350.700195,8283.378906,676870
2024-03-18,8343.000000,8547.150391,8294.200195,8521.799805,8453.098633,367524
2024-03-19,8500.000000,8687.900391,8442.549805,8640.200195,8570.544922,673456
2024-03-20,8640.000000,8784.000000,8562.000000,8635.599609,8565.981445,790885
2024-03-21,8608.200195,8770.000000,8585.000000,8750.599609,8680.054688,720691
2024-03-22,8700.049805,9050.000000,8682.000000,8945.250000,8873.135742,851210
2024-03-26,8945.250000,9020.000000,8851.049805,8960.549805,8888.311523,534067
2024-03-27,8959.000000,9287.799805,8926.700195,9162.500000,9088.633789,1034030
2024-03-28,9162.500000,9243.599609,8980.049805,9148.150391,9074.400391,847202
